id;name;slug;description;parent_id;active;sort_order;is_visible
e4a0bbd3-6888-4324-901e-3260eb48ea5d;Range Accessories;appliances-parts-accessories-range-parts-accessories-range-accessories;;e0da6a11-365d-492f-a5bf-c3e77a11f9ff;True;0;True
33bc786b-1a73-4b6f-8eb9-e61a78e35b48;Range Replacement Drip Pans;appliances-parts-accessories-range-parts-accessories-range-replacement-drip-pans;;e0da6a11-365d-492f-a5bf-c3e77a11f9ff;True;0;True
8d4847bc-daaa-40fc-8045-bd61dfb0c902;In-Refrigerator Water Filters;appliances-parts-accessories-refrigerator-parts-accessories-?n-refrigerator-water-filters;;b8241b21-8422-48b8-8f18-494d49b18d67;True;0;True
7bd38dda-6945-43bd-acad-a23539cb05ca;Refrigerator Egg Trays;appliances-parts-accessories-refrigerator-parts-accessories-refrigerator-egg-trays;;b8241b21-8422-48b8-8f18-494d49b18d67;True;0;True
5d1fca4c-cdb6-49eb-80d8-1bd3ea574e82;Refrigerator Replacement Handles;appliances-parts-accessories-refrigerator-parts-accessories-refrigerator-replacement-handles;;b8241b21-8422-48b8-8f18-494d49b18d67;True;0;True
a19b85f5-039a-49ab-9a13-0a618b122068;Refrigerator Replacement Ice Makers;appliances-parts-accessories-refrigerator-parts-accessories-refrigerator-replacement-?ce-makers;;b8241b21-8422-48b8-8f18-494d49b18d67;True;0;True
bf215f0a-939f-4a7a-baa1-c04bcd26d28d;Refrigerator Replacement Shelves;appliances-parts-accessories-refrigerator-parts-accessories-refrigerator-replacement-shelves;;b8241b21-8422-48b8-8f18-494d49b18d67;True;0;True
3fe32963-13b4-4a45-9001-23578345abd2;Clothes Washer Replacement Doors;appliances-parts-accessories-washer-parts-accessories-clothes-washer-replacement-doors;;497a5185-f07f-467c-923b-c9ed2bd7e6dd;True;0;True
260788fc-a5a1-490e-8700-86221877b816;Clothes Washer Replacement Drain Pumps;appliances-parts-accessories-washer-parts-accessories-clothes-washer-replacement-drain-pumps;;497a5185-f07f-467c-923b-c9ed2bd7e6dd;True;0;True
a3f73402-12b7-443e-9816-e3c1b8553b16;Freestanding Ranges;appliances-ranges-ovens-cooktops-ranges-freestanding-ranges;;4c5ffd44-8c10-48bc-b47b-59d2cbbf269d;True;0;True
c9ba5fdc-0f5c-46b7-97c7-4f305ee78e7e;Slide-In Ranges;appliances-ranges-ovens-cooktops-ranges-slide-?n-ranges;;4c5ffd44-8c10-48bc-b47b-59d2cbbf269d;True;0;True
6b26ba2a-5dd5-44a0-ae77-fe004d846c1a;Combination Microwave & Wall Ovens;appliances-ranges-ovens-cooktops-wall-ovens-combination-microwave-wall-ovens;;0141b988-dd8a-4512-94a4-4f12ebbfc1bc;True;0;True
e7c09bd2-0f82-4893-8d68-f59a6994780f;Double Wall Ovens;appliances-ranges-ovens-cooktops-wall-ovens-double-wall-ovens;;0141b988-dd8a-4512-94a4-4f12ebbfc1bc;True;0;True
dc9a096c-bac0-47c8-91e4-af62bdc3da9b;Single Wall Ovens;appliances-ranges-ovens-cooktops-wall-ovens-single-wall-ovens;;0141b988-dd8a-4512-94a4-4f12ebbfc1bc;True;0;True
4b544a98-ab7e-449c-a82d-ac626a7e9f60;Chest Freezers;appliances-refrigerators-freezers-ice-makers-freezers-chest-freezers;;9d2116b2-ca78-4fe3-af61-f48a1571dfaa;True;0;True
0a19d44f-6ee5-455b-9f29-7656c88e7545;Upright Freezers;appliances-refrigerators-freezers-ice-makers-freezers-upright-freezers;;9d2116b2-ca78-4fe3-af61-f48a1571dfaa;True;0;True
7e0f5b10-c7f7-4291-872b-deabee213cd0;Embroidery Storage;arts-crafts-sewing-arts-crafts-sewing-storage-craft-sewing-supplies-storage-embroidery-storage;;86125670-f024-4d13-8b03-17e1e310ef2f;True;0;True
20da777a-448d-43bc-9ab6-f4649eff90d4;Scrapbooking Storage Products;arts-crafts-sewing-arts-crafts-sewing-storage-craft-sewing-supplies-storage-scrapbooking-storage-products;;86125670-f024-4d13-8b03-17e1e310ef2f;True;0;True
7cd42eaa-7f90-49b3-8ab5-5240e0b2ea0c;Sewing Storage;arts-crafts-sewing-arts-crafts-sewing-storage-craft-sewing-supplies-storage-sewing-storage;;86125670-f024-4d13-8b03-17e1e310ef2f;True;0;True
2009203f-90ef-4449-a2e1-08d979fdbb80;Yarn Storage;arts-crafts-sewing-arts-crafts-sewing-storage-craft-sewing-supplies-storage-yarn-storage;;86125670-f024-4d13-8b03-17e1e310ef2f;True;0;True
4dbb3082-05ce-4db6-815b-91ff17ef56cb;Beading Cords & Threads;arts-crafts-sewing-beading-jewelry-making-beading-supplies-beading-cords-threads;;a44c2d2a-f6c5-4c89-8091-6fa93e6089aa;True;0;True
c1f19224-56e8-40dd-9648-fc5b93d67d8a;Beading Kits;arts-crafts-sewing-beading-jewelry-making-beading-supplies-beading-kits;;a44c2d2a-f6c5-4c89-8091-6fa93e6089aa;True;0;True
c08408fb-4140-4fa7-a85a-cf6c2710a553;Beading Mats, Trays & Boards;arts-crafts-sewing-beading-jewelry-making-beading-supplies-beading-mats,-trays-boards;;a44c2d2a-f6c5-4c89-8091-6fa93e6089aa;True;0;True
6a076aca-4e30-45c2-9a1d-7587e9c6b94b;Fuse & Perler Beads;arts-crafts-sewing-beading-jewelry-making-beading-supplies-fuse-perler-beads;;a44c2d2a-f6c5-4c89-8091-6fa93e6089aa;True;0;True
ea63f59f-cbd9-4d8f-b341-3fea5a908546;Jewelry Making Bead Looms;arts-crafts-sewing-beading-jewelry-making-beading-supplies-jewelry-making-bead-looms;;a44c2d2a-f6c5-4c89-8091-6fa93e6089aa;True;0;True
4334583b-e90e-4fad-afd6-bc4e4a6dfd58;Jewelry Casting Tools;arts-crafts-sewing-beading-jewelry-making-jewelry-casting-supplies-jewelry-casting-tools;;7545cbbe-80ab-44e0-9933-373058fd932c;True;0;True
843827f0-5539-4640-9ea4-e4376f138e37;Jewelry Metal Casting Molds;arts-crafts-sewing-beading-jewelry-making-jewelry-casting-supplies-jewelry-metal-casting-molds;;7545cbbe-80ab-44e0-9933-373058fd932c;True;0;True
a6280b89-9a48-4db3-bf65-70fdbdaa1367;Jewelry Resin Casting Molds;arts-crafts-sewing-beading-jewelry-making-jewelry-casting-supplies-jewelry-resin-casting-molds;;7545cbbe-80ab-44e0-9933-373058fd932c;True;0;True
12e64e66-7edd-4965-b58d-a3a6f68379d8;Metal Casting Machines;arts-crafts-sewing-beading-jewelry-making-jewelry-casting-supplies-metal-casting-machines;;7545cbbe-80ab-44e0-9933-373058fd932c;True;0;True
7a12d377-1bbf-461b-9a92-69a7ed926178;Earring Backs & Findings;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-earring-backs-findings;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
381a94e9-c1dc-4a9d-9c74-84781f252c0b;Jewelry Clasps;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-clasps;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
7456b3f7-3b00-4661-bc15-cd1507018b2e;Jewelry Making Chains;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-chains;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
3cda9a8a-5882-43e7-ad3d-1b96d75a8b6b;Jewelry Making Cord Ends;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-cord-ends;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
4037c312-75d4-4d28-9018-cc6a0a864ea0;Jewelry Making End Caps;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-end-caps;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
1406957c-baba-485c-bfd4-1a319a03881a;Jewelry Making Eye Pins;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-eye-pins;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
d6977c7a-c5c8-498c-bfc2-ae679fcebce8;Jewelry Making Head Pins;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-head-pins;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
1ac54ff0-c8a1-49f8-a7ad-4ff16ff2521b;Jewelry Making Jump Rings;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-jump-rings;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
27081824-cdeb-4aef-81ae-2ec9faf38101;Jewelry Making Pin Backs;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-pin-backs;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
34d61ba6-b9a8-45a3-afc0-201046ed1092;Jewelry Making Wire;arts-crafts-sewing-beading-jewelry-making-jewelry-making-findings-jewelry-making-wire;;6ea74f3e-5683-4978-8361-231308c47399;True;0;True
11aa903b-3bdf-499b-9c53-e27d12fe33d7;Jewelry Diamond & Gold Testers;arts-crafts-sewing-beading-jewelry-making-jewelry-making-tools-accessories-jewelry-diamond-gold-testers;;a5a2d6de-d254-48f6-9665-321cda5c5ed5;True;0;True
e3a8c2f7-3ab8-4eba-8cbb-03385733225f;Jewelry Hammers;arts-crafts-sewing-beading-jewelry-making-jewelry-making-tools-accessories-jewelry-hammers;;a5a2d6de-d254-48f6-9665-321cda5c5ed5;True;0;True
febc1a85-122d-4c57-ae14-021ff787b19c;Jewelry Loupes;arts-crafts-sewing-beading-jewelry-making-jewelry-making-tools-accessories-jewelry-loupes;;a5a2d6de-d254-48f6-9665-321cda5c5ed5;True;0;True
cfaef757-f202-4969-a647-1c134b6a9578;Jewelry Pliers;arts-crafts-sewing-beading-jewelry-making-jewelry-making-tools-accessories-jewelry-pliers;;a5a2d6de-d254-48f6-9665-321cda5c5ed5;True;0;True
dd2d9d15-bb15-4a1a-9656-68690f397eb8;Jewelry Sizers & Mandrels;arts-crafts-sewing-beading-jewelry-making-jewelry-making-tools-accessories-jewelry-sizers-mandrels;;a5a2d6de-d254-48f6-9665-321cda5c5ed5;True;0;True
624b3adc-05a5-4c60-b2ae-19c6ea58938f;Candle Making Dyes;arts-crafts-sewing-craft-supplies-materials-candle-making-supplies-candle-making-dyes;;a719373c-b562-4649-8c2a-e86eeea0d4db;True;0;True
27b27fe1-14b5-4014-aec1-51e92fc0571a;Candle Making Kits;arts-crafts-sewing-craft-supplies-materials-candle-making-supplies-candle-making-kits;;a719373c-b562-4649-8c2a-e86eeea0d4db;True;0;True
9a30543a-77f5-48e0-bee5-512618976350;Candle Making Molds;arts-crafts-sewing-craft-supplies-materials-candle-making-supplies-candle-making-molds;;a719373c-b562-4649-8c2a-e86eeea0d4db;True;0;True
fd30c782-3b31-4fcd-b370-4b4e34ac3981;Candle Making Scents;arts-crafts-sewing-craft-supplies-materials-candle-making-supplies-candle-making-scents;;a719373c-b562-4649-8c2a-e86eeea0d4db;True;0;True
f40a9e47-ef35-4517-a75b-258e63c081fc;Candle Making Wax;arts-crafts-sewing-craft-supplies-materials-candle-making-supplies-candle-making-wax;;a719373c-b562-4649-8c2a-e86eeea0d4db;True;0;True
356ac229-7bb4-49a2-a76d-ad785f13a760;Candle Making Wicks;arts-crafts-sewing-craft-supplies-materials-candle-making-supplies-candle-making-wicks;;a719373c-b562-4649-8c2a-e86eeea0d4db;True;0;True
731dc6fa-c199-4d19-b45d-24bbf2af26c5;Ceramic & Pottery Tools;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-ceramic-pottery-tools;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
d4cb734c-4ad5-4a58-8f8a-fa6040b3024d;Ceramics Glazes;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-ceramics-glazes;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
09e2b4e0-e027-4afe-9572-7ac5c29f2551;Clay Extruders, Mixers & Presses;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-clay-extruders,-mixers-presses;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
b057f352-4c51-4850-b8ed-d95f4ec371e6;Clay Molds;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-clay-molds;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
8b3fd1f8-7d50-4d7c-8b76-011d3e77a7f4;Clays & Doughs;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-clays-doughs;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
6bade557-f311-47b2-9763-e9296d4d45a1;Kilns & Firing Accessories;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-kilns-firing-accessories;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
57e9080f-e8d4-46fa-bfb1-6b398a76303c;Pottery Wheels & Accessories;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-pottery-wheels-accessories;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
9ab01976-171f-4138-98a0-74b0e6e9b534;Ready-to-Paint Ceramics;arts-crafts-sewing-craft-supplies-materials-ceramic-pottery-supplies-ready-to-paint-ceramics;;c0ca1a0f-5733-419d-9370-725803e9d5ed;True;0;True
04a94a3d-94cd-4fd9-96d4-10d34dfdcbec;Craft & Scrapbooking Brads;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-scrapbooking-brads;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
8d6917ac-1a2c-4f4a-9bf7-87ba344fd429;Craft Adhesives;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-adhesives;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
3756a341-0793-4bff-adfb-4792e0fb2e08;Craft Bells;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-bells;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
836082f9-e5fe-4b93-af81-97311189512d;Craft Cutting Tools;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-cutting-tools;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
c01a4ce6-ddf0-44c1-8ec9-2b389bd58e04;Craft Feathers & Boas;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-feathers-boas;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
100a6ae3-8b4a-4a83-b17c-9fe82641679c;Craft Foam;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-foam;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
ccf63c6b-2864-4392-8316-fe601f383e90;Craft Glitter;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-glitter;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
743c73be-abf9-4d8b-b09e-7d2472530399;Craft Gold & Metal Leaf;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-gold-metal-leaf;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
ba7ca325-66c0-4103-9254-7a6ea3d546b5;Craft Pipe Cleaners;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-pipe-cleaners;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
74efff24-16f7-4e9e-bfbf-1ccf73d8b9ee;Craft Pom Poms;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-pom-poms;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
cf38ccc6-fede-45ed-9678-8026ac965f7b;Craft Sticks;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-sticks;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
6e031243-de9e-4962-a6eb-c69a5efb622b;Craft Wiggle Eyes;arts-crafts-sewing-craft-supplies-materials-craft-supplies-craft-wiggle-eyes;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
2548e04b-c267-40e2-b203-d30fc4310414;Face Painting Supplies;arts-crafts-sewing-craft-supplies-materials-craft-supplies-face-painting-supplies;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
6af2ca5d-bf42-4c6f-8f99-b6f2c7da9487;Macrame & Knotting;arts-crafts-sewing-craft-supplies-materials-craft-supplies-macrame-knotting;;e5bb11e1-76a5-44e2-bb15-c7b092ac0292;True;0;True
dc5afd41-064d-4c85-b33a-909384e90e0d;Floral Foam;arts-crafts-sewing-craft-supplies-materials-floral-arranging-supplies-floral-foam;;43836ded-36ac-4b68-8fee-18e2236bcb2a;True;0;True
73f1818d-991e-4f40-a23b-2113dc9eef74;Floral Frogs & Kenzans;arts-crafts-sewing-craft-supplies-materials-floral-arranging-supplies-floral-frogs-kenzans;;43836ded-36ac-4b68-8fee-18e2236bcb2a;True;0;True
643c4b35-7811-48e7-9cea-560a8ad8dfe2;Floral Moss;arts-crafts-sewing-craft-supplies-materials-floral-arranging-supplies-floral-moss;;43836ded-36ac-4b68-8fee-18e2236bcb2a;True;0;True
a85ef58a-b822-41e7-8914-98c67f2a01cd;Floral Picks;arts-crafts-sewing-craft-supplies-materials-floral-arranging-supplies-floral-picks;;43836ded-36ac-4b68-8fee-18e2236bcb2a;True;0;True
ef71965e-9439-4e8c-b293-62ee3fea11ae;Floral Tapes & Wraps;arts-crafts-sewing-craft-supplies-materials-floral-arranging-supplies-floral-tapes-wraps;;43836ded-36ac-4b68-8fee-18e2236bcb2a;True;0;True
e49b6259-0d90-41a8-b41a-c3ab4866e322;Leather Cord & Lacing;arts-crafts-sewing-craft-supplies-materials-leathercraft-supplies-leather-cord-lacing;;ef713e31-12b6-4ba5-a00c-db782573609b;True;0;True
717ff9a0-bab1-4a8b-aba2-c5bf8538a6b3;Leather Strips, Shapes & Scraps;arts-crafts-sewing-craft-supplies-materials-leathercraft-supplies-leather-strips,-shapes-scraps;;ef713e31-12b6-4ba5-a00c-db782573609b;True;0;True
1d69cf3f-5598-4864-b1ad-faf87258de7c;Leathercraft Accessories;arts-crafts-sewing-craft-supplies-materials-leathercraft-supplies-leathercraft-accessories;;ef713e31-12b6-4ba5-a00c-db782573609b;True;0;True
119ef9ff-bc1b-436b-8e29-31f7fce96488;Leathercraft Lacing Needles;arts-crafts-sewing-craft-supplies-materials-leathercraft-supplies-leathercraft-lacing-needles;;ef713e31-12b6-4ba5-a00c-db782573609b;True;0;True
84045938-38b4-4c47-af56-630fe4f8d5fb;Leathercraft Rivets;arts-crafts-sewing-craft-supplies-materials-leathercraft-supplies-leathercraft-rivets;;ef713e31-12b6-4ba5-a00c-db782573609b;True;0;True
ff2ebf47-8ce6-468d-ad53-74fcdba8ec77;Leathercraft Stamping & Punching Tools;arts-crafts-sewing-craft-supplies-materials-leathercraft-supplies-leathercraft-stamping-punching-tools;;ef713e31-12b6-4ba5-a00c-db782573609b;True;0;True
1dbbdb39-2bf1-4bb5-b2a7-411fdc901e44;Diamond Painting Kits & Accessories;arts-crafts-sewing-craft-supplies-materials-mosaic-making-supplies-diamond-painting-kits-accessories;;b81d6a1b-8527-4602-856c-b2a0a704f435;True;0;True
b567d626-3306-4605-aaa9-22fc69e60d8d;Mosaic Tiles;arts-crafts-sewing-craft-supplies-materials-mosaic-making-supplies-mosaic-tiles;;b81d6a1b-8527-4602-856c-b2a0a704f435;True;0;True
dcea23a2-ee42-404d-baca-cdfe97eec237;Bookbinding Supplies;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-bookbinding-supplies;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
a690ef4d-0b3a-4816-acea-385f900fecb5;Card Making Kits;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-card-making-kits;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
8398a345-8276-48ff-b1d3-3a91103b875a;Craft Paper;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-craft-paper;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
f5d47b37-fa61-48de-b94e-118d2712c6bc;Decoupage Supplies;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-decoupage-supplies;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
df06dc40-0387-4577-9770-dc108755045b;Embossing Supplies;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-embossing-supplies;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
8d83d1bb-2053-4ddc-a768-99578127affb;Paper Craft Tools;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-paper-craft-tools;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
15d40225-40f7-4071-b5b7-dc98754702f8;Paper Punches;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-paper-punches;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
78dcfcc7-f87f-4d7f-a56d-06b83584d8fe;Papermaking Supplies;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-papermaking-supplies;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
df327ffc-302c-4f69-a243-90455ce3e4da;Papier-Mache Supplies;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-papier-mache-supplies;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
5fec9fef-0af4-44e6-aca6-abb14829864a;Quilling Supplies;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-quilling-supplies;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
01cf4e83-ed34-46ca-8889-a8e45b21f177;Stencils, Templates & Accessories;arts-crafts-sewing-craft-supplies-materials-paper-craft-supplies-stencils,-templates-accessories;;cd602f81-108d-4192-bd25-88cd0a3be38b;True;0;True
4e8929d7-e602-4f86-9dd8-a6f253393fee;Frame Molding;arts-crafts-sewing-craft-supplies-materials-picture-framing-materials-frame-molding;;aac45e8a-3d4a-43e1-842c-db116997060d;True;0;True
3cd2dc9f-c377-44f6-996c-c5aa34aef51c;Frame Rulers & Straight Edges;arts-crafts-sewing-craft-supplies-materials-picture-framing-materials-frame-rulers-straight-edges;;aac45e8a-3d4a-43e1-842c-db116997060d;True;0;True
1181c34a-5690-4164-be3a-22fa3712d811;Frame Sections & Parts;arts-crafts-sewing-craft-supplies-materials-picture-framing-materials-frame-sections-parts;;aac45e8a-3d4a-43e1-842c-db116997060d;True;0;True
941e7141-6dff-43f0-b048-5b0cff2eaa51;Framing Tools;arts-crafts-sewing-craft-supplies-materials-picture-framing-materials-framing-tools;;aac45e8a-3d4a-43e1-842c-db116997060d;True;0;True
cec9f347-7697-4f5d-8818-0d1667b84355;Photo Mat Boards & Mat Cutters;arts-crafts-sewing-craft-supplies-materials-picture-framing-materials-photo-mat-boards-mat-cutters;;aac45e8a-3d4a-43e1-842c-db116997060d;True;0;True
2d583154-0720-45a7-8900-af8bc7e80d98;Foil Engraving;arts-crafts-sewing-craft-supplies-materials-scratchboards-foil-engraving-foil-engraving;;45ece7cd-b42d-4041-9e77-e90c8b6f8579;True;0;True
53cbf8e8-5bd9-4523-b5ab-518f267b7b2e;Scratchboard Art Materials;arts-crafts-sewing-craft-supplies-materials-scratchboards-foil-engraving-scratchboard-art-materials;;45ece7cd-b42d-4041-9e77-e90c8b6f8579;True;0;True
b12fde9c-40c6-4c81-a4b2-5d78da004345;Sculpture Modeling Compounds;arts-crafts-sewing-craft-supplies-materials-sculpture-supplies-sculpture-modeling-compounds;;da3bd1a8-f8f0-4469-a89b-40887d499bc7;True;0;True
249ba212-ccb6-443d-aa67-5b932a6e5a5a;Sculpture Modeling Tools;arts-crafts-sewing-craft-supplies-materials-sculpture-supplies-sculpture-modeling-tools;;da3bd1a8-f8f0-4469-a89b-40887d499bc7;True;0;True
26b4e74e-dacb-4a03-be68-e015cd2e0735;Sculpture Molding & Casting Products;arts-crafts-sewing-craft-supplies-materials-sculpture-supplies-sculpture-molding-casting-products;;da3bd1a8-f8f0-4469-a89b-40887d499bc7;True;0;True
76c8e5c7-f424-408c-bd29-0e611b137f4b;Sculpture Release Agents;arts-crafts-sewing-craft-supplies-materials-sculpture-supplies-sculpture-release-agents;;da3bd1a8-f8f0-4469-a89b-40887d499bc7;True;0;True
f06c2fbc-4250-429f-b26f-f57cf0afacb0;Sculpture Wire & Armatures;arts-crafts-sewing-craft-supplies-materials-sculpture-supplies-sculpture-wire-armatures;;da3bd1a8-f8f0-4469-a89b-40887d499bc7;True;0;True
014b5a85-1a22-4dbc-ae63-b16cbaa8e726;Soap Making Bases & Melts;arts-crafts-sewing-craft-supplies-materials-soap-making-supplies-soap-making-bases-melts;;dbfafcf8-8dda-4846-85f0-fd688bf64e08;True;0;True
e8f42e35-0983-4fae-9966-058905690038;Soap Making Dyes;arts-crafts-sewing-craft-supplies-materials-soap-making-supplies-soap-making-dyes;;dbfafcf8-8dda-4846-85f0-fd688bf64e08;True;0;True
ee6923e6-0cc2-4d76-99c5-cb108ab488d8;Soap Making Molds;arts-crafts-sewing-craft-supplies-materials-soap-making-supplies-soap-making-molds;;dbfafcf8-8dda-4846-85f0-fd688bf64e08;True;0;True
bbd06bad-5fed-4186-a2a8-02abc14e7ecf;Soap Making Scents;arts-crafts-sewing-craft-supplies-materials-soap-making-supplies-soap-making-scents;;dbfafcf8-8dda-4846-85f0-fd688bf64e08;True;0;True
218fa1d9-66eb-4db8-86f3-372e1aee4100;Stained Glass Lead & Foil;arts-crafts-sewing-craft-supplies-materials-stained-glass-making-supplies-stained-glass-lead-foil;;a9493994-c05f-47b4-80af-7ef930794194;True;0;True
